LATITUDE;LONGITUDE;SECTOR;value
53.3634;-2.7078;Chemicals;0
53.2648;-2.4767;Chemicals;0
50.3618;18.2872;Chemicals;0
54.6026;-1.2554;Chemicals;0
53.568;-2.4274;Chemicals;0
37.1736;15.1872;Chemicals;0
59.945;11.0667;Chemicals;0
54.8234;-3.1661;Chemicals;0
50.933;17.3003;Chemicals;0
53.6835;-0.9386;Chemicals;0
54.605;-1.6052;Chemicals;0
53.3192;-2.3308;Chemicals;0
53.1616;-2.4038;Chemicals;0
42.5003;12.5175;Chemicals;0
53.3588;-2.7257;Chemicals;0
60.0866;6.5388;Chemicals;0
54.6317;-1.2036;Chemicals;0.011455
49.7877;13.7315;Chemicals;0
54.5446;-3.5905;Chemicals;0
49.7856;18.6011;Chemicals;0
61.5023;23.579;Chemicals;0
53.3358;-2.9763;Chemicals;0
56.0095;12.7139;Chemicals;0
41.1312;1.2847;Chemicals;0
44.3376;28.6466;Chemicals;0
50.6714;14.1094;Chemicals;0
54.8998;-1.5883;Chemicals;0
53.2628;-2.9579;Chemicals;0
53.1886;-2.4356;Chemicals;0
55.6904;21.2102;Chemicals;0
49.2101;17.5114;Chemicals;0
53.4811;-2.8483;Chemicals;0
51.2667;16.7;Chemicals;0
42.0361;0.1269;Chemicals;0
53.4402;-1.3647;Chemicals;0
36.9;14.7333;Chemicals;0
45.9366;14.3623;Chemicals;0
53.3346;-2.9611;Chemicals;0
59.9451;11.0666;Chemicals;0
52.2202;-0.8595;Chemicals;0
53.6996;-2.3334;Chemicals;0
53.2647;-2.4767;Chemicals;0
53.0864;-2.418;Chemicals;0
53.0699;-2.0362;Chemicals;0
53.4304;-2.3973;Chemicals;0
61.1381;28.5487;Chemicals;0
59.4074;27.2348;Chemicals;0
45.8143;24.9747;Chemicals;0
53.0864;-2.418;Chemicals;0
53.3724;-2.7064;Chemicals;0
53.3848;-2.7152;Chemicals;0
50.4272;13.5853;Chemicals;0
52.362;21.2608;Chemicals;0
44.9511;25.9967;Chemicals;0
44.8433;20.664;Chemicals;0
53.3849;-2.6075;Chemicals;0
43.3805;-3.2275;Chemicals;0
53.2681;-2.5322;Chemicals;0
53.5766;-2.5684;Chemicals;0
46.16;-1.17;Chemicals;0
59.8792;8.658;Chemicals;0
53.8877;-3.0037;Chemicals;0
48.8762;21.816;Chemicals;0
53.8832;-2.9909;Chemicals;0
61.1385;28.5495;Chemicals;0
54.5829;-1.1273;Chemicals;0
46.32;-0.46;Chemicals;0
53.2681;-2.5322;Chemicals;0
54.9581;-1.5581;Chemicals;0
53.3525;-2.7642;Chemicals;0
53.3762;-2.6995;Chemicals;0
54.6009;-1.1393;Chemicals;0
52.3681;-2.2614;Chemicals;0
47.1451;27.5241;Chemicals;0
47.1451;27.5241;Chemicals;0
53.3399;-2.9747;Chemicals;0
60.6277;21.8973;Chemicals;0
53.5569;-2.5979;Chemicals;0
53.5416;-2.1379;Chemicals;0
54.5827;-1.101;Chemicals;0.113061
53.7371;-0.2389;Chemicals;0.027819
60.9314;26.6067;Chemicals;0
53.4817;-2.1834;Chemicals;0
46.941;26.4375;Chemicals;0
63.4124;8.685;Chemicals;0.023728
53.1616;-2.4038;Chemicals;0
60.297;25.4913;Chemicals;0
60.554;27.173;Chemicals;0
38.4969;23.1664;Chemicals;0
61.3198;22.1214;Chemicals;0
52.7062;18.9654;Chemicals;0.069919
50.483;3.8;Chemicals;0
53.0902;18.0743;Chemicals;0
44.8961;24.8736;Chemicals;0
60.5311;27.1588;Chemicals;0
50.3299;22.3325;Chemicals;0
48.59;2.26;Chemicals;0
53.618;-0.1686;Chemicals;0
52.7644;18.1108;Chemicals;0.073936
50.413;14.9534;Chemicals;0
59.1193;9.6296;Chemicals;0
41.9406;15;Chemicals;0
59.1193;9.6296;Chemicals;0
59.1016;9.5869;Chemicals;0
39.2319;9.0086;Chemicals;0
41.1205;1.1584;Chemicals;0
53.5906;-0.1275;Chemicals;0
50.55;4.566;Chemicals;0
50.0656;21.4244;Chemicals;0
52.7515;18.2488;Chemicals;0.061589
60.297;25.4913;Chemicals;0
50.8891;15.7112;Chemicals;0
42.5178;-0.3611;Chemicals;0
50.3487;18.2793;Chemicals;0
51.0899;17.0674;Chemicals;0
53.3427;-2.7149;Chemicals;0
44.18;22.35;Chemicals;0
52.7454;15.2522;Chemicals;0
47.74;7.32;Chemicals;0
54.039;19.0107;Chemicals;0
50.2972;18.2586;Chemicals;0
53.4286;-2.4303;Chemicals;0
59.0823;9.6229;Chemicals;0
59.8854;23.1674;Chemicals;0
59.128;9.624;Chemicals;0
54.0473;19.0593;Chemicals;0
50.3305;22.3335;Chemicals;0
64.9975;25.435;Chemicals;0
51.4278;17.9372;Chemicals;0
50.16;19;Chemicals;0
43.7167;24.893;Chemicals;0.02224
46.54;0.35;Chemicals;0
50.538;21.0454;Chemicals;0
42;2;Chemicals;0
40.6841;22.8791;Chemicals;0
46.5134;24.5054;Chemicals;0.099672
54.3735;18.652;Chemicals;0
54.8528;-1.817;Chemicals;0
40.6739;22.8149;Chemicals;0
58.9944;24.7994;Chemicals;0
59.0961;9.5933;Chemicals;0.037191
44.6943;22.6965;Chemicals;0
48.55;2.36;Chemicals;0
44.6943;22.6965;Chemicals;0
53.3886;-2.6065;Chemicals;0
53.3191;-2.749;Chemicals;0
54.6658;-3.5447;Chemicals;0
54.0385;-2.9067;Chemicals;0
54.6055;-1.5764;Chemicals;0
53.1106;-2.039;Chemicals;0
50.7397;14.1867;Chemicals;0
50.3159;18.9821;Chemicals;0
59.1897;10.9521;Chemicals;0
50.3189;18.9768;Chemicals;0
49.961;18.9436;Chemicals;0
45.7167;24.7167;Chemicals;0
43.7167;24.893;Chemicals;0.032282
53.3192;-2.3308;Chemicals;0
48.7044;18.5304;Chemicals;0
61.2781;24.0465;Chemicals;0
52.2687;-2.1568;Chemicals;0
42.5178;-0.3611;Chemicals;0
44.9852;25.4151;Chemicals;0
46.1316;15.0925;Chemicals;0
50.6551;14.0511;Chemicals;0
50.4503;13.4328;Chemicals;0
50.6667;14.5279;Chemicals;0
53.2681;-2.5322;Chemicals;0
53.269;-2.5323;Chemicals;0.008628
53.3698;-2.6066;Chemicals;0
50.3994;13.2205;Chemicals;0
53.2647;-2.4767;Chemicals;0
53.2646;-2.4539;Chemicals;0.008926
43.2924;2.9758;Chemicals;0
51.7266;19.4561;Chemicals;0
53.0867;18.0964;Chemicals;0
53.4814;-2.0693;Chemicals;0
60.1151;6.5543;Chemicals;0.024397
54.3675;18.6533;Chemicals;0
51.2562;16.6263;Chemicals;0
50.1282;21.5104;Chemicals;0
44.533;27.3877;Chemicals;0.034216
61.3203;22.1223;Chemicals;0
50.4175;14.9353;Chemicals;0
43.37;-0.61;Chemicals;0
50.3551;18.2842;Chemicals;0
60.9073;26.6668;Chemicals;0
50.654;14.0529;Chemicals;0
63.4124;8.685;Chemicals;0.026257
50.0331;15.182;Chemicals;0
50.1953;14.8531;Chemicals;0
43.42;-0.61;Chemicals;0
50.1632;19.4522;Chemicals;0
55.0623;-1.5948;Chemicals;0
53.7124;-2.4697;Chemicals;0
44.3597;26.1436;Chemicals;0
59.128;9.624;Chemicals;0
61.9153;25.1559;Chemicals;0
53.4811;-2.0654;Chemicals;0
50.2514;14.3253;Chemicals;0
49.7877;13.7315;Chemicals;0
55.6757;21.23;Chemicals;0
61.2045;5.8112;Chemicals;0
43.2636;27.7089;Chemicals;0.029827
59.945;11.0667;Chemicals;0
45.01;-0.54;Chemicals;0
48.9556;21.2558;Chemicals;0
46.8735;26.4739;Chemicals;0.013017
60.0866;6.5388;Chemicals;0
60.6354;5.0172;Chemicals;0
52.5105;-1.8143;Chemicals;0
49.3431;17.3067;Chemicals;0
50.5613;13.6118;Chemicals;0.339183
50.04;19.2739;Chemicals;0.033174
43.37;-0.61;Chemicals;0
53.4972;-2.2878;Chemicals;0
43.2008;27.6602;Chemicals;0.016736
44.3771;23.7218;Chemicals;0.023579
44.3771;23.7218;Chemicals;0.00967
59.9467;11.0688;Chemicals;0
44.3597;26.1436;Chemicals;0
52.4775;-1.8779;Chemicals;0
55.2683;24.0181;Chemicals;0
55.7565;12.4542;Chemicals;0
60.0866;6.5388;Chemicals;0
53.8846;-2.3865;Chemicals;0
53.7826;-1.5949;Chemicals;0
52.9925;-2.1595;Chemicals;0
39.2383;9.0014;Chemicals;0
53.1106;-2.039;Chemicals;0
53.3762;-2.1428;Chemicals;0
55.6259;12.6036;Chemicals;0
50.483;3.783;Chemicals;0
59.1919;10.9543;Chemicals;0
39.3664;17.1094;Chemicals;0
45.3864;8.1208;Chemicals;0
52.4283;-1.5039;Chemicals;0
53.3547;-2.8523;Chemicals;0
38.3;23.657;Chemicals;0
52.9993;-2.1731;Chemicals;0
60.5246;27.1459;Chemicals;0
44.4263;25.9892;Chemicals;0
53.4905;14.6152;Chemicals;0
48.2004;17.1873;Chemicals;0
53.4304;-2.3973;Chemicals;0
53.7544;-2.7088;Chemicals;0
53.8877;-3.0037;Chemicals;0
54.5758;-1.2451;Chemicals;0.012273
50.0843;14.5409;Chemicals;0
50.6805;14.5542;Chemicals;0
64.9976;25.4351;Chemicals;0
40.5557;23.02;Chemicals;0
48.93;2.32;Chemicals;0
59.1109;10.2248;Chemicals;0
49.2064;14.1224;Chemicals;0
53.5882;-2.539;Chemicals;0
50.075;18.2083;Chemicals;0
40.8308;8.3531;Chemicals;0
63.1282;27.7208;Chemicals;0
52.9925;-2.1595;Chemicals;0
44.9;-0.52;Chemicals;0.013538
44.9;-0.5;Chemicals;0
58.4987;8.871;Chemicals;0
44.844;20.65;Chemicals;0
58.2456;8.372;Chemicals;0
55.6904;21.2102;Chemicals;0
52.3681;-2.2614;Chemicals;0
55.697;12.5344;Chemicals;0
59.4021;5.2893;Chemicals;0
59.9317;11.4327;Chemicals;0
53.3634;-2.7078;Chemicals;0
53.3517;-2.9844;Chemicals;0
52.2687;-2.1568;Chemicals;0
49.3955;13.0349;Chemicals;0
43.37;-0.61;Chemicals;0
49.9305;15.8095;Chemicals;0
50.0571;15.7153;Chemicals;0.031687
59.9451;11.0666;Chemicals;0
40.25;9.0333;Chemicals;0
59.1205;9.6214;Chemicals;0.050059
59.8792;8.658;Chemicals;0
59.3542;5.3187;Chemicals;0
50.5105;14.0826;Chemicals;0
44.7339;10.8956;Chemicals;0
45.1799;28.7681;Chemicals;0.025067
45.5797;9.1578;Chemicals;0
40.8308;8.3531;Chemicals;0
45.7956;20.4246;Chemicals;0
53.7182;-1.8538;Chemicals;0
50.7403;14.1881;Chemicals;0
44.85;0.48;Chemicals;0
59.945;11.0667;Chemicals;0
42.93;-0.57;Chemicals;0
43.3632;-4.0385;Chemicals;0
60.6354;5.0172;Chemicals;0
54.6113;-1.5804;Chemicals;0
49.71;4.9;Chemicals;0
58.4987;8.871;Chemicals;0
45.7167;24.7167;Chemicals;0
42.7833;23.3833;Chemicals;0
45.528;19.2936;Chemicals;0
52.3148;20.9833;Chemicals;0
55.2683;24.0181;Chemicals;0
53.4796;-2.0678;Chemicals;0
52.3056;21.0197;Chemicals;0
59.1205;9.6214;Chemicals;0.060622
43.87;-1.14;Chemicals;0
53.4872;-1.26;Chemicals;0
43.7167;24.893;Chemicals;0.023579
53.4756;-2.3375;Chemicals;0
50.0582;15.7082;Chemicals;0
51.1817;22.6022;Chemicals;0
53.695;-2.4683;Chemicals;0
50.2667;19.4667;Chemicals;0
44.3376;28.6466;Chemicals;0.008182
50.4017;13.2172;Chemicals;0
50.4131;14.9578;Chemicals;0
52.1544;-1.0493;Chemicals;0
59.0823;9.6229;Chemicals;0
43.74;-1.32;Chemicals;0
43.37;-0.61;Chemicals;0
43.85;-0.9;Chemicals;0
60.6354;5.0172;Chemicals;0
38.418;23.5909;Chemicals;0
45.707;24.7055;Chemicals;0
55.0181;-1.5042;Chemicals;0
45.6167;9.5522;Chemicals;0
52.4122;-1.5109;Chemicals;0
53.7781;-0.6638;Chemicals;0
48.7397;16.8661;Chemicals;0
58.2647;8.3435;Chemicals;0
52.5935;-1.9377;Chemicals;0
55.0826;24.3341;Chemicals;0.008331
44.6328;11.8908;Chemicals;0
48.1242;17.1713;Chemicals;0.027819
49.2937;13.1329;Chemicals;0
44.85;0.74;Chemicals;0
59.9467;11.0688;Chemicals;0
59.3542;5.3187;Chemicals;0
49.7;3.98;Chemicals;0
50.4519;14.2305;Chemicals;0
49.37;2.51;Chemicals;0
45.5797;9.1578;Chemicals;0
59.0961;9.5933;Chemicals;0.034141
59.1081;10.2356;Chemicals;0
53.7702;-0.3416;Chemicals;0
45.2402;27.9549;Chemicals;0
53.3985;18.3971;Chemicals;0
59.1016;9.5869;Chemicals;0
51.8703;19.4362;Chemicals;0
58.4987;8.871;Chemicals;0
52.3019;21.022;Chemicals;0
59.3542;5.3187;Chemicals;0
58.2647;8.3435;Chemicals;0
53.5922;-0.1288;Chemicals;0
42.0419;14.5597;Chemicals;0
50.4128;14.9576;Chemicals;0
43.42;-0.65;Chemicals;0
52.7123;18.9665;Chemicals;0
38.4166;23.594;Chemicals;0
60.2988;25.4894;Chemicals;0
58.5043;8.8635;Chemicals;0
53.5688;-0.099;Chemicals;0
52.9993;-2.1731;Chemicals;0
53.1623;-2.4037;Chemicals;0
53.0699;-2.0362;Chemicals;0
44.9;-0.52;Chemicals;0
50.3785;15.2262;Chemicals;0
53.4816;-2.8541;Chemicals;0
46.0926;14.5757;Chemicals;0
50.45;4.666;Chemicals;0
44.9511;25.9967;Chemicals;0
53.7408;-1.7538;Chemicals;0
49.7242;21.4613;Chemicals;0
48.62;4.94;Chemicals;0
52.5108;-1.7938;Chemicals;0
51.1338;16.8711;Chemicals;0
55.6712;11.1214;Chemicals;0
38.418;23.5909;Chemicals;0
52.462;-1.8587;Chemicals;0
38.418;23.5909;Chemicals;0
53.5944;-0.1279;Chemicals;0
53.4796;-2.0678;Chemicals;0
43.3;1.21;Chemicals;0
53.6147;-0.1603;Chemicals;0
45.2453;8.7181;Chemicals;0
46.0633;14.5521;Chemicals;0
40.8308;8.3531;Chemicals;0
43.2916;-2.9727;Chemicals;0
45.1994;7.5747;Chemicals;0
44.9056;8.9428;Chemicals;0
50.5737;13.784;Chemicals;0
49.39;2.96;Chemicals;0
49.52;2.91;Chemicals;0
53.6054;-0.141;Chemicals;0
59.1205;9.6214;Chemicals;0.049241
53.7796;-1.7446;Chemicals;0
58.2647;8.3435;Chemicals;0
52.5105;-1.8143;Chemicals;0
43.3026;-3.0289;Chemicals;0
45.3338;9.4095;Chemicals;0
61.2563;22.3222;Chemicals;0
61.2563;22.3222;Chemicals;0
43.6667;6.9167;Chemicals;0
55.9648;12.4942;Chemicals;0
53.4905;14.6152;Chemicals;0
50.5125;4.2609;Chemicals;0
52.4989;-2.0044;Chemicals;0
51.4598;21.9779;Chemicals;0.145789
52.6127;15.9183;Chemicals;0
51.2562;16.6263;Chemicals;0
59.1865;10.9559;Chemicals;0
40.955;24.4794;Chemicals;0.022538
44.8438;20.6662;Chemicals;0
50.075;18.2083;Chemicals;0
50.1675;14.5187;Chemicals;0
53.5753;14.5411;Chemicals;0.092978
53.7749;-2.7974;Chemicals;0
54.587;-1.2766;Chemicals;0.012199
51.5103;16.1018;Chemicals;0
50.326;19.1427;Chemicals;0
50.33;4.217;Chemicals;0
45.555;13.7887;Chemicals;0
45.7062;13.8603;Chemicals;0
42.1386;14.4356;Chemicals;0
53.272;-1.3573;Chemicals;0
53.281;-2.7971;Chemicals;0.045596
59.1109;10.2248;Chemicals;0
59.1897;10.9521;Chemicals;0
52.0799;16.6698;Chemicals;0
52.4989;-2.0044;Chemicals;0
52.5935;-1.9377;Chemicals;0
49.37;3.36;Chemicals;0
49.61;3.21;Chemicals;0
52.5051;-1.9866;Chemicals;0
53.3191;-2.749;Chemicals;0.017405
55.7017;12.424;Chemicals;0
55.4864;12.1907;Chemicals;0
49.3;2.6;Chemicals;0
53.0985;-1.6617;Chemicals;0
52.5108;-1.7938;Chemicals;0
40.6739;22.8149;Chemicals;0
53.8024;-1.5718;Chemicals;0
59.1109;10.2248;Chemicals;0
45.81;9.8694;Chemicals;0
59.9317;11.4327;Chemicals;0
45.6636;9.6606;Chemicals;0
49.82;3.28;Chemicals;0
53.3634;-2.7092;Chemicals;0
53.3191;-2.749;Chemicals;0.023505
50.7507;3.2606;Chemicals;0
49.39;2.85;Chemicals;0
55.8565;12.0562;Chemicals;0
46.24;-0.11;Chemicals;0
55.4821;12.1944;Chemicals;0
49.61;3.21;Chemicals;0
50.4858;19.247;Chemicals;0
53.5815;14.5505;Chemicals;0
59.9451;11.0666;Chemicals;0
49.98;3.46;Chemicals;0
45.4842;8.8728;Chemicals;0
53.7749;-2.7974;Chemicals;0
53.7262;-2.3377;Chemicals;0
53.92;-2.1827;Chemicals;0
59.1109;10.2248;Chemicals;0
53.5321;-2.6774;Chemicals;0
45.5502;8.9443;Chemicals;0
59.0823;9.6229;Chemicals;0
46.3944;23.8603;Chemicals;0
45.46;0.52;Chemicals;0
53.1886;-2.4356;Chemicals;0
45.1272;8.4623;Chemicals;0
45.7256;8.8083;Chemicals;0
45.7378;8.7519;Chemicals;0
52.0755;0.4376;Chemicals;0
59.1081;10.2356;Chemicals;0
53.861;-2.2039;Chemicals;0
54.5994;-1.1858;Chemicals;0.042621
45.6119;9.4614;Chemicals;0
53.7033;-0.8964;Chemicals;0
45.4128;9.5469;Chemicals;0
45.51;9.3422;Chemicals;0
45.5736;8.9131;Chemicals;0
45.6789;8.9294;Chemicals;0
49.6945;14.0026;Chemicals;0
52.4232;0.7344;Chemicals;0
49.52;2.91;Chemicals;0
45.6147;8.8933;Chemicals;0
43.58;-0.95;Chemicals;0
50.07;1.4;Chemicals;0
53.3517;-2.9844;Chemicals;0
45.6989;9.6175;Chemicals;0
46.155;14.6095;Chemicals;0
50.933;17.3003;Chemicals;0
53.6986;18.92;Chemicals;0
54.5386;18.5043;Chemicals;0
49.51;2.41;Chemicals;0
53.7217;-1.6831;Chemicals;0
53.4804;-2.1913;Chemicals;0
45.5736;8.9131;Chemicals;0
50.2293;15.8564;Chemicals;0
43.6667;6.9167;Chemicals;0
45.5964;9.0472;Chemicals;0
45.7378;8.7519;Chemicals;0
55.6096;12.4929;Chemicals;0
45.2822;8.7608;Chemicals;0
52.5051;-1.9866;Chemicals;0
53.3191;-2.749;Chemicals;0
40.5557;23.02;Chemicals;0
59.9451;11.0666;Chemicals;0
50.56;13.6089;Chemicals;0
52.3433;-1.8563;Chemicals;0
45.625;9.6217;Chemicals;0
45.6128;9.7033;Chemicals;0
45.6236;8.9464;Chemicals;0
52.5039;-2.0091;Chemicals;0
44.8503;11.635;Chemicals;0
45.2843;8.7625;Chemicals;0
45.6297;9.15;Chemicals;0
50.633;3.766;Chemicals;0
55.6954;11.7294;Chemicals;0
59.1865;10.9559;Chemicals;0
52.9102;-1.4349;Chemicals;0
45.5797;9.1578;Chemicals;0
50.2738;14.524;Chemicals;0.02224
39.7654;22.4902;Chemicals;0
52.0881;0.16;Chemicals;0
53.4702;-2.3254;Chemicals;0
44.14;-0.5;Chemicals;0
53.3619;-2.9977;Chemicals;0
52.7456;0.4176;Chemicals;0
53.4817;-2.1846;Chemicals;0
44.8856;8.6697;Chemicals;0
50.6604;14.0225;Chemicals;0
45.4764;9.6925;Chemicals;0
45.2481;8.7317;Chemicals;0
45.4644;9.1861;Chemicals;0
53.8771;-2.9967;Chemicals;0
53.7265;-2.244;Chemicals;0
45.4842;8.8728;Chemicals;0
53.5688;-0.099;Chemicals;0
44.9;-0.52;Chemicals;0
63.4124;8.685;Chemicals;0.02291
45.6308;8.9342;Chemicals;0
45.69;8.9083;Chemicals;0
46.0667;8.2686;Chemicals;0
55.0826;24.334;Chemicals;0.170335
53.6054;-0.141;Chemicals;0
45.6667;9.7;Chemicals;0
51.8969;21.5837;Chemicals;0
37.1394;15.1719;Chemicals;0.078101
45.7256;8.8083;Chemicals;0
53.7061;-1.2254;Chemicals;0
53.5569;-2.5979;Chemicals;0
45.2453;8.7181;Chemicals;0
55.0826;24.3341;Chemicals;0.015769
55.2683;24.0179;Chemicals;0
53.5906;-0.1275;Chemicals;0
43.12;1.61;Chemicals;0
43.37;-0.61;Chemicals;0
45.8143;24.9747;Chemicals;0
44.55;12.2356;Chemicals;0
44.5739;11.1233;Chemicals;0
53.5718;-2.302;Chemicals;0
52.5039;-2.0091;Chemicals;0
45.1381;10.8544;Chemicals;0
53.5936;-2.6468;Chemicals;0
49.11;0.7;Chemicals;0
53.2627;-2.5277;Chemicals;0
52.0755;0.4376;Chemicals;0
45.4043;11.8842;Chemicals;0
45.4961;9.7611;Chemicals;0
45.1119;7.6936;Chemicals;0
43.36;-0.58;Chemicals;0
43.3207;-8.4871;Chemicals;0
43.53;-1.46;Chemicals;0
45.2343;8.3139;Chemicals;0
53.78;-1.0561;Chemicals;0
60.0866;6.5388;Chemicals;0
45.625;9.6217;Chemicals;0
50.0181;15.2204;Chemicals;0
53.6835;-0.9386;Chemicals;0
52.7696;0.3883;Chemicals;0
44.6328;11.8908;Chemicals;0
44.8961;10.5621;Chemicals;0
53.8322;-1.6633;Chemicals;0
46.8667;14.4667;Chemicals;0
54.6082;-1.1781;Chemicals;0
45.6128;9.7033;Chemicals;0
53.6147;-0.1603;Chemicals;0.008182
50.063;18.6728;Chemicals;0
54.6141;-1.1728;Chemicals;0
54.8998;-1.5883;Chemicals;0
45.6369;9.5431;Chemicals;0
55.2683;24.0181;Chemicals;0
53.4814;-2.3362;Chemicals;0
53.4941;-2.4507;Chemicals;0
45.1119;7.6936;Chemicals;0
53.3192;-2.3308;Chemicals;0
53.4811;-2.8483;Chemicals;0
45.4483;12.2236;Chemicals;0
45.0516;11.5315;Chemicals;0
45.4847;9.7067;Chemicals;0
45.6167;9.5522;Chemicals;0
41.0226;14.2956;Chemicals;0
54.6658;-3.5447;Chemicals;0
52.0881;0.16;Chemicals;0
60.6354;5.0172;Chemicals;0
49.5014;17.9556;Chemicals;0
53.3588;-2.7257;Chemicals;0
49.39;2.96;Chemicals;0
45.6153;9.4408;Chemicals;0
45.4842;8.8728;Chemicals;0
52.0793;0.7466;Chemicals;0
52.5039;-2.0091;Chemicals;0
53.7328;-0.8505;Chemicals;0
45.6636;9.6606;Chemicals;0
45.6667;9.7;Chemicals;0
53.5126;-2.3598;Chemicals;0
44.8983;8.3939;Chemicals;0
45.0111;7.4817;Chemicals;0
44.92;-0.61;Chemicals;0
50.354;15.9111;Chemicals;0
50.355;15.911;Chemicals;0
44.7115;8.8673;Chemicals;0
53.6994;-1.6637;Chemicals;0
53.6156;-0.1617;Chemicals;0.008703
45.7378;8.7519;Chemicals;0
53.5685;-2.1691;Chemicals;0
45.1492;9.6875;Chemicals;0
50.4253;18.1481;Chemicals;0
45.6428;8.8911;Chemicals;0
53.5846;-0.1049;Chemicals;0
53.6318;-0.1916;Chemicals;0
56.0094;12.7141;Chemicals;0
53.4702;-2.3254;Chemicals;0
60.7679;24.7955;Chemicals;0
45.707;24.7055;Chemicals;0
45.3338;9.4095;Chemicals;0
53.8126;-2.6474;Chemicals;0
53.3762;-2.1428;Chemicals;0
51.1271;17.0091;Chemicals;0
53.5416;-2.1379;Chemicals;0
53.4304;-2.3973;Chemicals;0
45.5964;9.0472;Chemicals;0
53.3566;-2.7975;Chemicals;0
53.3634;-2.7093;Chemicals;0
52.7452;15.2522;Chemicals;0
60.1151;6.5543;Chemicals;0.020604
49.835;18.2331;Chemicals;0
52.7454;15.2522;Chemicals;0
44.9306;10.505;Chemicals;0
45.7925;13.5583;Chemicals;0
40.955;24.4794;Chemicals;0.020232
53.3399;-2.9747;Chemicals;0
52.0764;0.434;Chemicals;0
53.4817;-2.1846;Chemicals;0
45.4128;9.5469;Chemicals;0
45.7136;9.7667;Chemicals;0.008405
54.0486;-2.7957;Chemicals;0
53.568;-2.4274;Chemicals;0
54.3792;18.6667;Chemicals;0
45.6989;9.6175;Chemicals;0
50.3552;18.278;Chemicals;0
52.7;18.97;Chemicals;0
45.7925;13.5583;Chemicals;0
45.2852;9.4711;Chemicals;0
53.5143;-2.3616;Chemicals;0
45.1418;10.0307;Chemicals;0
53.4022;-2.1483;Chemicals;0
45.4478;9.3083;Chemicals;0
45.8978;9.92;Chemicals;0
50.445;15.3478;Chemicals;0
49.9;2.29;Chemicals;0
55.5745;12.2443;Chemicals;0
53.5746;14.5426;Chemicals;0
45.93;10.9065;Chemicals;0
40.955;24.4794;Chemicals;0.013389
45.4525;12.2175;Chemicals;0
53.4672;-2.0926;Chemicals;0
43.2544;-1.9474;Chemicals;0
53.4817;-2.1834;Chemicals;0
53.618;-0.1686;Chemicals;0
53.3191;-2.749;Chemicals;0
53.5944;-0.1279;Chemicals;0
49.4947;17.955;Chemicals;0.020901
52.5244;-2.0215;Chemicals;0
44.2792;8.4422;Chemicals;0
50.4643;17.2675;Chemicals;0.013166
51.0641;18.4588;Chemicals;0
43.49;-0.78;Chemicals;0
44.8692;11.5958;Chemicals;0
45.5458;9.0908;Chemicals;0
45.4225;9.3086;Chemicals;0
53.4814;-2.3362;Chemicals;0
45.6236;8.9464;Chemicals;0
45.51;9.3422;Chemicals;0
44.5;10.55;Chemicals;0
53.5416;-2.1379;Chemicals;0
44.6175;11.4717;Chemicals;0
61.5779;21.5546;Chemicals;0
51.7025;17.9457;Chemicals;0
45.69;8.9083;Chemicals;0
54.0486;-2.7957;Chemicals;0
53.7533;-2.3932;Chemicals;0
42.8732;2.678;Chemicals;0
42.1386;14.4356;Chemicals;0
53.0672;-1.3747;Chemicals;0
44.7078;7.8264;Chemicals;0
45.4469;12.2258;Chemicals;0
52.5244;-2.0215;Chemicals;0
53.5143;-2.3616;Chemicals;0
53.481;-2.8574;Chemicals;0
44.8536;11.5914;Chemicals;0.04158
53.4814;-2.0693;Chemicals;0
43.7082;20.6922;Chemicals;0
45.5358;9.105;Chemicals;0
54.4191;-3.5009;Chemicals;0.023282
53.4817;-2.1834;Chemicals;0
53.7101;-1.6318;Chemicals;0
53.7702;-0.3416;Chemicals;0
44.067;22.1078;Chemicals;0
52.0726;0.4425;Chemicals;0
46.0067;8.275;Chemicals;0
45.6486;9.725;Chemicals;0
45.6325;9.5442;Chemicals;0
45.5222;9.0328;Chemicals;0
49.34;1.07;Chemicals;0
53.7633;-0.3313;Chemicals;0
53.6754;-1.4808;Chemicals;0
45.0986;9.28;Chemicals;0
52.0764;0.434;Chemicals;0
37.74;24.0628;Chemicals;0
45.625;9.6217;Chemicals;0
44.65;11.3819;Chemicals;0
44.65;11.3819;Chemicals;0
45.5964;9.0472;Chemicals;0
53.6245;-1.8671;Chemicals;0
55.5094;12.1426;Chemicals;0
44.7078;7.8264;Chemicals;0
45.5502;8.9443;Chemicals;0
45.6325;9.5442;Chemicals;0
52.1759;1.0125;Chemicals;0
45.3864;8.1208;Chemicals;0
52.0541;-0.0349;Chemicals;0
49.52;2.91;Chemicals;0
44.4461;12.2381;Chemicals;0
52.0726;0.4425;Chemicals;0
51.2801;16.7349;Chemicals;0
45.6119;9.4614;Chemicals;0
45.4842;8.8728;Chemicals;0
45.6194;9.6333;Chemicals;0
44.3217;11.7879;Chemicals;0
44.4333;12.2375;Chemicals;0
53.4941;-2.4507;Chemicals;0
44.4461;12.2381;Chemicals;0
42.0419;14.5597;Chemicals;0
60.9408;24.4813;Chemicals;0
53.7371;-0.2389;Chemicals;0.03191
44.5531;11.2847;Chemicals;0
44.4333;12.2333;Chemicals;0.012571
45.7186;8.8686;Chemicals;0
60.8106;23.4882;Chemicals;0
43.61;2.23;Chemicals;0
53.568;-2.4274;Chemicals;0
44.5364;11.8347;Chemicals;0
45.625;9.6217;Chemicals;0
45.6506;8.9094;Chemicals;0
