LATITUDE;LONGITUDE;SECTOR;value
51.2578;4.331;Chemicals;0.063894
51.2683;4.2699;Chemicals;0.01629
51.084;5.151;Chemicals;0.01681
51.122;3.7524;Chemicals;0.010414
54.5758;-1.2451;Chemicals;0.022092
51.3084;4.3061;Chemicals;0.026554
51.3556;4.2675;Chemicals;0.041208
51.085;5.1452;Chemicals;0.013463
51.2805;4.327;Chemicals;0.00967
51.3563;4.2673;Chemicals;0.008331
53.6317;-0.2441;Chemicals;0.149508
51.1208;3.754;Chemicals;0.00781
50.5308;5.2071;Chemicals;0.040464
51.3647;4.2728;Chemicals;0.209758
51.233;4.3175;Chemicals;0.016959
51.3522;4.2696;Chemicals;0.055415
51.3522;4.2696;Chemicals;0.051696
51.4785;13.8894;Chemicals;0.031538
50.5428;4.2234;Chemicals;0.012273
51.1414;3.7932;Chemicals;0.021348
51.084;5.151;Chemicals;0.014653
53.281;-2.7971;Chemicals;0.03734
51.1414;3.7932;Chemicals;0.0151
51.271;4.2707;Chemicals;0.0151
51.2909;4.2726;Chemicals;0.016438
51.3426;4.2788;Chemicals;0.009893
51.0629;5.0963;Chemicals;0.011976
55.7165;-4.7135;Chemicals;0.009075
51.3563;4.2673;Chemicals;0.008331
51.2578;4.331;Chemicals;0.065605
50.5428;4.2234;Chemicals;0.012199
51.0586;5.0924;Chemicals;0.012943
51.3956;11.9443;Chemicals;0.013017
54.6317;-1.2036;Chemicals;0.012496
51.1163;5.0021;Chemicals;0.036522
51.1163;5.0021;Chemicals;0.038679
51.401;11.934;Chemicals;0.016587
51.2805;4.327;Chemicals;0.008703
50.5308;5.2071;Chemicals;0.033993
51.1914;12.3561;Chemicals;0.098928
51.1914;12.3561;Chemicals;0.084052
50.5605;4.2163;Chemicals;0.011752
51.1914;12.3561;Chemicals;0.10116
50.5308;5.2071;Chemicals;0.037935
50.5308;5.2071;Chemicals;0.018001
51.8011;11.7506;Chemicals;0.024769
51.2942;13.4001;Chemicals;0.007513
51.3556;4.2675;Chemicals;0.238023
51.3556;4.2675;Chemicals;0.229097
51.6784;7.103;Chemicals;0.176286
51.2579;4.3313;Chemicals;0.068878
51.401;11.934;Chemicals;0.012645
53.5187;9.9529;Chemicals;0.015992
51.2901;11.9958;Chemicals;0.014356
51.3084;4.3061;Chemicals;0.026331
51.085;5.1452;Chemicals;0.007661
50.5605;4.2163;Chemicals;0.010339
51.4395;6.7052;Chemicals;0.032059
51.3226;12.0021;Chemicals;0.033026
51.2909;4.2726;Chemicals;0.017331
51.2919;4.2774;Chemicals;0.011678
51.1208;3.754;Chemicals;0.00967
51.1414;3.7932;Chemicals;0.018521
51.3039;4.3062;Chemicals;0.033174
50.48;3.7986;Chemicals;0.049762
51.3039;4.3062;Chemicals;0.037042
51.2683;4.2699;Chemicals;0.018819
51.3563;4.2673;Chemicals;0.017629
51.233;4.3175;Chemicals;0.016885
50.48;3.7986;Chemicals;0.031166
51.1208;3.754;Chemicals;0.010116
50.5428;4.2234;Chemicals;0.011752
51.0586;5.0924;Chemicals;0.012719
51.1149;5.0013;Chemicals;0.028414
51.2683;4.2699;Chemicals;0.017554
51.3556;4.2675;Chemicals;0.039051
51.0586;5.0924;Chemicals;0.011752
51.3556;4.2675;Chemicals;0.055638
48.1887;12.8442;Chemicals;0.008851
51.2578;4.331;Chemicals;0.07587
53.6404;9.5041;Chemicals;0.046117
51.1414;3.7932;Chemicals;0.017629
51.3426;4.2788;Chemicals;0.009372
53.6443;9.4979;Chemicals;0.03005
51.8897;11.5645;Chemicals;0.011529
51.8011;11.7506;Chemicals;0.031687
51.3039;4.3062;Chemicals;0.040018
51.3556;4.2675;Chemicals;0.219428
51.8786;12.5751;Chemicals;0.178517
51.1414;3.7932;Chemicals;0.020753
51.1208;3.754;Chemicals;0.010339
51.0539;12.1164;Chemicals;0.030943
51.3226;12.0021;Chemicals;0.030794
49.48;0.22;Chemicals;0.095953
50.9459;6.6667;Chemicals;0.019786
50.8327;6.9441;Chemicals;0.171079
50.48;3.7986;Chemicals;0.049315
51.4697;6.6467;Chemicals;0.013984
51.3563;4.2673;Chemicals;0.007661
51.3039;4.3062;Chemicals;0.039423
51.2683;4.2699;Chemicals;0.014281
50.48;3.7986;Chemicals;0.025067
51.3039;4.3062;Chemicals;0.037489
51.0544;12.1182;Chemicals;0.028191
51.5255;6.7984;Chemicals;0.013463
51.5647;6.5779;Chemicals;0.059878
51.3682;6.6624;Chemicals;0.014579
51.2578;4.331;Chemicals;0.063969
50.5605;4.2163;Chemicals;0.012496
51.0676;6.8467;Chemicals;0.203807
51.2909;4.2726;Chemicals;0.017034
50.8341;6.9763;Chemicals;0.013761
53.6443;9.4979;Chemicals;0.030794
51.233;4.3175;Chemicals;0.013835
51.8786;12.5751;Chemicals;0.176286
51.0586;5.0924;Chemicals;0.013091
50.8735;6.9185;Chemicals;0.02291
53.6325;9.5073;Chemicals;0.044332
51.2683;4.2699;Chemicals;0.01748
53.6147;-0.1603;Chemicals;0.010562
51.2901;11.9958;Chemicals;0.013612
52.9562;8.2274;Chemicals;0.087771
51.233;4.3175;Chemicals;0.015397
51.2683;4.2699;Chemicals;0.014356
53.9106;9.2079;Chemicals;0.063671
51.085;5.1452;Chemicals;0.015248
51.085;5.1452;Chemicals;0.014207
51.1149;5.0013;Chemicals;0.028265
51.2909;4.2726;Chemicals;0.012273
51.0132;6.9869;Chemicals;0.015025
49.5152;8.4034;Chemicals;0.508775
51.085;5.1452;Chemicals;0.012868
51.3426;4.2788;Chemicals;0.008777
49.12;6.71;Chemicals;0.025885
53.9129;9.158;Chemicals;0.013909
50.5428;4.2234;Chemicals;0.011009
48.64;6.24;Chemicals;0.046117
51.8897;11.5645;Chemicals;0.014579
50.5428;4.2234;Chemicals;0.009447
51.3556;4.2675;Chemicals;0.03548
51.1208;3.754;Chemicals;0.009967
51.0586;5.0924;Chemicals;0.011232
53.902;9.1866;Chemicals;0.012347
50.5428;4.2234;Chemicals;0.009521
51.2578;4.331;Chemicals;0.08554
50.5605;4.2163;Chemicals;0.008108
51.1149;5.0013;Chemicals;0.039869
51.1208;3.754;Chemicals;0.009893
51.1149;5.0013;Chemicals;0.035852
53.5307;8.5467;Chemicals;0.009447
53.6263;8.0704;Chemicals;0.010934
51.3556;4.2675;Chemicals;0.045224
51.3556;4.2675;Chemicals;0.214221
51.3426;4.2788;Chemicals;0.009744
51.2957;4.3199;Chemicals;0.010414
51.2909;4.2726;Chemicals;0.015546
51.0586;5.0924;Chemicals;0.013017
50.5308;5.2071;Chemicals;0.039051
50.5605;4.2163;Chemicals;0.01019
50.5605;4.2163;Chemicals;0.010488
51.1208;3.754;Chemicals;0.010414
55.7165;-4.7135;Chemicals;0.009818
43.45;4.9;Chemicals;0.00781
50.5308;5.2071;Chemicals;0.038232
51.1149;5.0013;Chemicals;0.026108
51.5745;7.2983;Chemicals;0.01086
51.3556;4.2675;Chemicals;0.055192
51.3556;4.2675;Chemicals;0.238767
51.3039;4.3062;Chemicals;0.03972
51.2578;4.331;Chemicals;0.052142
50.48;3.7986;Chemicals;0.037266
51.6784;7.103;Chemicals;0.1867
50.48;3.7986;Chemicals;0.05415
50.5371;4.2142;Chemicals;0.008182
51.3556;4.2675;Chemicals;0.04396
50.5112;7.3161;Chemicals;0.01086
49.6646;8.359;Chemicals;0.009223
43.5;5.16;Chemicals;0.087771
51.401;11.934;Chemicals;0.014281
51.5342;7.2143;Chemicals;0.008331
51.5255;6.7984;Chemicals;0.012719
43.29;5.42;Chemicals;0.008777
43.38;5.04;Chemicals;0.131657
48.58;2.97;Chemicals;0.031464
48.1809;12.8475;Chemicals;0.064415
50.48;3.7986;Chemicals;0.05415
51.5647;6.5779;Chemicals;0.059952
49.6547;8.3658;Chemicals;0.023877
51.3682;6.6624;Chemicals;0.014058
50.5605;4.2163;Chemicals;0.009595
50.8341;6.9763;Chemicals;0.012496
50.9459;6.6667;Chemicals;0.019563
48.99;7.01;Chemicals;0.013017
50.5428;4.2234;Chemicals;0.010042
51.4395;6.7052;Chemicals;0.029232
51.1414;3.7932;Chemicals;0.021348
50.8327;6.9441;Chemicals;0.170335
51.4697;6.6467;Chemicals;0.013463
53.5187;9.9529;Chemicals;0.016587
48.61;6.36;Chemicals;0.045299
51.2683;4.2699;Chemicals;0.018298
51.0132;6.9869;Chemicals;0.015248
49.6547;8.3658;Chemicals;0.022389
51.0676;6.8467;Chemicals;0.221659
51.1414;3.7932;Chemicals;0.022463
50.8735;6.9185;Chemicals;0.022092
49.6646;8.359;Chemicals;0.009
51.2579;4.3313;Chemicals;0.092978
51.3556;4.2675;Chemicals;0.231329
51;2.22;Chemicals;0.051919
49.5174;8.4234;Chemicals;0.54671
50.5112;7.3161;Chemicals;0.009744
55.0826;24.3341;Chemicals;0.194138
43.45;4.9;Chemicals;0.016959
51.1414;3.7932;Chemicals;0.017629
55.0826;24.3341;Chemicals;0.165872
47.78;7.49;Chemicals;0.030497
56.3128;22.9142;Chemicals;0.127194
48.7586;11.7086;Chemicals;0.040464
51.5255;6.7984;Chemicals;0.017331
51.3563;4.2673;Chemicals;0.008108
50.5741;5.3864;Chemicals;0.007587
51.2957;4.3199;Chemicals;0.011157
43.5;5.16;Chemicals;0.034141
53.7371;-0.2389;Chemicals;0.024918
50.5428;4.2234;Chemicals;0.012571
40.9598;24.4817;Chemicals;0.019934
53.1869;5.4263;Chemicals;0.00967
43.38;5.04;Chemicals;0.113805
50.48;3.7986;Chemicals;0.043811
39.7757;-8.7833;Chemicals;0.011752
48.99;7.01;Chemicals;0.009447
43.45;4.9;Chemicals;0.013166
48.2414;20.6656;Chemicals;0.011529
51.6784;7.103;Chemicals;0.195625
50.5428;4.2234;Chemicals;0.012199
50.48;3.7986;Chemicals;0.048869
51.3426;4.2788;Chemicals;0.009893
50.5428;4.2234;Chemicals;0.01019
46.5134;24.5054;Chemicals;0.11083
45.1799;28.7681;Chemicals;0.018298
45.1799;28.7681;Chemicals;0.020158
51.1149;5.0013;Chemicals;0.036373
48.1851;12.8442;Chemicals;0.058464
51.401;11.934;Chemicals;0.016736
51.1149;5.0013;Chemicals;0.027521
44.8186;24.9236;Chemicals;0.036447
54.4191;-3.5008;Chemicals;0.032208
51.1878;12.3588;Chemicals;0.007736
51.271;4.2707;Chemicals;0.011752
47.9107;21.0333;Chemicals;0.07401
47.7603;18.574;Chemicals;0.008554
44.4333;12.2333;Chemicals;0.011232
45.4665;16.7975;Chemicals;0.063374
51.1878;12.3588;Chemicals;0.007587
51.3423;3.7825;Chemicals;0.229097
51.233;4.3175;Chemicals;0.016141
48.9061;11.9033;Chemicals;0.011901
52.6243;-9.0593;Chemicals;0.108598
50.1813;12.6678;Chemicals;0.007587
37.2;15.2;Chemicals;0.013166
46.5134;24.5054;Chemicals;0.089259
45.0365;24.2919;Chemicals;0.013984
45.0365;24.2919;Chemicals;0.013538
47.9107;21.0333;Chemicals;0.079589
49.4947;17.955;Chemicals;0.025439
51.2909;4.2726;Chemicals;0.016364
37.2;15.2;Chemicals;0.008108
37.9841;-8.8326;Chemicals;0.036447
48.0179;14.0353;Chemicals;0.042695
62.5942;25.7206;Power;0.025346
62.2392;25.8117;Power;0.040234
60.9926;25.7214;Power;0.051046
60.4353;26.9134;Power;0.012496
61.1179;21.4787;Power;0.031283
37.9539;23.6104;Power;0.086494
37.747;24.0663;Power;0.362459
60.4715;26.9177;Power;0.01994
61.4877;21.8167;Power;0.023041
61.4757;23.4984;Power;0.016395
62.0275;24.635;Power;0.016749
62.5933;29.8212;Power;0.031106
60.459;22.0545;Power;0.119638
61.0816;28.1724;Power;0.015331
60.7971;23.5814;Power;0.010014
62.923;30.2223;Power;0.020206
50.1532;14.1285;Power;0.140021
50.4139;14.4153;Power;0.358028
49.2553;13.9069;Power;0.021978
50.0303;15.2101;Power;0.018699
49.2553;13.9069;Power;0.021889
50.4621;13.4273;Power;0.013559
50.4266;13.6773;Power;0.567173
50.4144;14.4132;Power;0.184331
50.127;15.7918;Power;0.219779
64.1218;25.4106;Power;0.044665
50.1534;14.1285;Power;0.140907
60.1909;23.9464;Power;0.038461
50.6543;14.0527;Power;0.012141
50.5222;13.572;Power;0.078341
50.5222;13.572;Power;0.09571
50.4266;13.6773;Power;0.611483
60.1909;23.9464;Power;0.03598
49.6956;14.0028;Power;0.024371
50.4622;14.3803;Power;0.045374
50.4186;13.2586;Power;0.816197
50.3825;13.3381;Power;0.364231
62.7414;22.818;Power;0.072049
63.0453;21.7863;Power;0.092166
49.4451;17.4285;Power;0.038993
60.2826;24.8375;Power;0.0662
60.1496;24.7182;Power;0.071251
50.0278;15.4492;Power;0.365118
63.6558;22.806;Power;0.137362
61.4877;21.8167;Power;0.02765
49.3667;14.7;Power;0.033676
50.5764;13.7806;Power;0.209145
60.02;23.9128;Power;0.079316
61.5104;23.7776;Power;0.049539
60.2198;25.1692;Power;0.159517
60.1496;24.7182;Power;0.072403
50.3825;13.3381;Power;0.243707
50.6461;13.9853;Power;0.075771
50.4178;14.9344;Power;0.04688
64.2337;27.6901;Power;0.055654
61.5108;23.6756;Power;0.035182
61.1179;21.4787;Power;0.028359
61.6761;27.2903;Power;0.047767
49.3667;14.7;Power;0.033676
65.0354;25.5199;Power;0.026143
63.8478;23.0544;Power;0.012496
60.9756;24.5057;Power;0.017547
49.4451;17.4285;Power;0.038727
50.4204;16.1709;Power;0.011343
50.5724;15.9633;Power;0.08481
62.8791;27.6723;Power;0.049273
49.2158;16.6064;Power;0.009926
60.3321;25.5839;Power;0.011078
60.9072;26.6671;Power;0.047767
60.3321;25.5839;Power;0.011166
60.0171;23.9123;Power;0.010634
60.2826;24.8375;Power;0.065491
60.2198;25.1692;Power;0.146224
49.1956;16.62;Power;0.014445
50.4204;16.1709;Power;0.011698
61.1847;26.0656;Power;0.009394
60.1834;24.9735;Power;0.101028
62.5933;29.8212;Power;0.036246
60.2198;25.1692;Power;0.14711
49.9757;19.8011;Power;0.261431
62.8799;27.6768;Power;0.050514
50.3078;18.9686;Power;0.134704
64.9984;25.4293;Power;0.136476
63.0453;21.7863;Power;0.117866
63.6558;22.806;Power;0.149769
62.923;30.2223;Power;0.022598
56.2514;10.3435;Power;0.218893
50.0361;19.2745;Power;0.04112
53.1112;23.1055;Power;0.010989
63.7034;22.7064;Power;0.139135
60.9926;25.7214;Power;0.067086
61.0816;28.1724;Power;0.010103
60.1841;24.972;Power;0.075062
50.5724;15.9633;Power;0.086317
61.0816;28.1724;Power;0.014002
55.0199;9.446;Power;0.175469
50.1333;18.5236;Power;0.731121
61.5104;23.7776;Power;0.055211
51.2424;22.6045;Power;0.021978
60.1496;24.7182;Power;0.072669
51.6835;15.9892;Power;0.014622
62.5942;25.7206;Power;0.02889
51.432;16.1557;Power;0.014179
50.2992;18.8123;Power;0.023041
62.7414;22.818;Power;0.085874
50.3489;19.1445;Power;0.278269
50.3175;22.3236;Power;0.029422
63.8478;23.0553;Power;0.012584
60.4715;26.9177;Power;0.019053
50.302;19.1371;Power;0.054502
60.1841;24.972;Power;0.093052
49.9757;19.8011;Power;0.112548
50.0211;15.4472;Power;0.297766
53.3922;14.5257;Power;0.066466
60.9756;24.5057;Power;0.016927
51.6647;21.4667;Power;0.930518
52.1896;21.0906;Power;0.3084
62.2392;25.8117;Power;0.044753
50.1337;18.8465;Power;0.454624
50.4178;14.9344;Power;0.045197
55.4291;10.4044;Power;0.177242
60.7971;23.5814;Power;0.010457
56.4738;9.4148;Power;0.012939
56.201;9.5606;Power;0.018876
60.2826;24.8375;Power;0.070808
60.9072;26.6671;Power;0.036866
50.8978;20.6164;Power;0.016129
51.3566;21.106;Power;0.012052
50.4139;14.4153;Power;0.344735
50.2122;19.2289;Power;0.075062
50.2344;18.8497;Power;0.016572
50.2078;19.2097;Power;0.615914
60.2826;24.8375;Power;0.067795
60.459;22.0545;Power;0.130273
60.3719;23.112;Power;0.01028
60.1841;24.972;Power;0.068681
65.0379;25.4361;Power;0.116979
49.6981;18.3244;Power;0.010369
49.8232;18.4785;Power;0.039436
50.0614;22.0272;Power;0.022953
53.2058;14.4663;Power;0.516659
60.9072;26.6671;Power;0.044842
49.812;19.0525;Power;0.032612
65.0379;25.4361;Power;0.103686
50.0303;15.2101;Power;0.021269
63.0453;21.7863;Power;0.110776
60.3321;25.5839;Power;0.010014
50.3442;19.2777;Power;0.263204
38.3899;24.0523;Power;0.097483
51.7463;19.5382;Power;0.074353
38.2802;23.3268;Power;0.014091
52.7644;18.1108;Power;0.083569
52.4361;16.9889;Power;0.122297
55.7136;12.5884;Power;0.014002
52.2842;18.2711;Power;0.066111
55.657;12.556;Power;0.035714
55.9075;12.3114;Power;0.014268
50.0183;21.9936;Power;0.014977
55.6597;11.0796;Power;0.171038
50.3487;18.8431;Power;0.021978
52.0122;18.5461;Power;0.384614
56.0201;12.5575;Power;0.009571
51.4826;16.0665;Power;0.011343
51.7424;19.4476;Power;0.04369
50.0542;20.0069;Power;0.186104
50.4381;21.3368;Power;0.484756
51.8411;19.3944;Power;0.009128
61.6761;27.2903;Power;0.042627
51.2158;22.5578;Power;0.043424
50.55;22.0667;Power;0.109004
52.9247;20.5528;Power;0.010191
49.8755;19.0288;Power;0.036423
50.3044;21.4611;Power;0.015597
52.6548;19.0988;Power;0.011609
50.5764;13.7806;Power;0.17281
50.6543;14.0527;Power;0.012673
54.1817;19.3893;Power;0.024193
45.0408;24.2901;Power;0.125841
50.0874;17.6918;Power;0.008951
49.6981;18.3244;Power;0.010812
53.1484;23.1701;Power;0.064516
49.816;18.2732;Power;0.044488
37.126;25.2547;Power;0.011078
49.8443;18.496;Power;0.015774
54.5811;-1.1367;Power;0.397907
53.1623;-2.4037;Power;0.013027
50.0852;14.5294;Power;0.026852
59.452;24.9258;Power;0.026763
50.1333;18.5236;Power;0.729349
50.2558;12.6963;Power;0.377524
50.1521;12.6101;Power;0.176355
50.4622;14.3803;Power;0.046526
65.6889;24.6254;Power;0.057781
60.7691;26.7742;Power;0.025877
60.9072;26.6671;Power;0.035271
49.8443;18.496;Power;0.018965
38.3572;22.6886;Power;0.076746
49.714;18.2897;Power;0.051843
65.0061;25.4358;Power;0.138248
51.7984;19.4203;Power;0.082949
54.9201;24.0195;Power;0.049096
49.9064;18.4656;Power;0.319921
48.1156;17.1801;Power;0.064782
35.3412;25.0512;Power;0.071694
61.5108;23.6756;Power;0.029599
50.6461;13.9853;Power;0.084101
51.2344;16.1897;Power;0.00966
49.5833;18.1333;Power;0.009217
41.0645;25.4896;Power;0.108117
49.5872;17.2664;Power;0.03917
59.2744;27.9012;Power;0.834808
60.7691;26.7742;Power;0.029068
36.3776;28.0174;Power;0.050248
53.4113;14.586;Power;0.011432
61.2785;24.0474;Power;0.029422
60.1909;23.9464;Power;0.026055
50.9486;14.9131;Power;0.957104
62.5942;25.7206;Power;0.024814
50.0847;14.5254;Power;0.028181
35.4881;24.0383;Power;0.056097
49.9421;18.5698;Power;0.012141
62.2393;25.8143;Power;0.039525
62.1929;25.7378;Power;0.053172
60.4353;26.9134;Power;0.027384
42.1838;24.741;Power;0.009128
55.5117;9.6159;Power;0.068149
50.2064;19.463;Power;0.263204
37.9539;23.6104;Power;0.060528
43.9479;22.8508;Power;0.038107
43.9479;22.8508;Power;0.033676
49.8232;18.4785;Power;0.037664
59.452;24.9258;Power;0.014091
52.1709;20.801;Power;0.011166
54.5533;18.4808;Power;0.072315
62.5942;25.7206;Power;0.018876
39.1186;26.5491;Power;0.013293
59.353;28.1258;Power;0.117866
62.2392;25.8117;Power;0.02889
66.4954;25.6759;Power;0.024282
66.4955;25.6769;Power;0.02632
50.4621;13.4273;Power;0.015331
60.9756;24.5057;Power;0.019408
54.1047;-3.1899;Power;0.032081
49.6953;18.6445;Power;0.159517
38.2795;23.3295;Power;0.04307
39.1186;26.5491;Power;0.01542
50.0874;17.6918;Power;0.009128
50.0542;20.0069;Power;0.185217
60.7691;26.7742;Power;0.027916
59.2744;27.9012;Power;0.627435
59.3142;27.4651;Power;0.013913
53.0392;18.6653;Power;0.020914
61.5108;23.6756;Power;0.026409
62.7414;22.818;Power;0.080911
50.2922;18.7108;Power;0.019585
49.6956;14.0028;Power;0.027827
49.6953;18.6445;Power;0.165721
52.2944;20.9943;Power;0.221552
50.9486;14.9131;Power;0.93938
54.5897;-1.1209;Power;0.093938
60.7971;23.5814;Power;0.021358
43.9479;22.8508;Power;0.047501
38.3899;24.0523;Power;0.092166
52.7485;15.2674;Power;0.043867
50.2853;19.0539;Power;0.073289
50.7518;17.882;Power;0.625663
62.8791;27.6723;Power;0.055299
50.7518;17.882;Power;0.599963
54.3781;18.6417;Power;0.117866
50.9479;21.4484;Power;0.010634
43.6419;25.3047;Power;0.057958
52.2944;20.9943;Power;0.214462
50.6848;17.9219;Power;0.014445
51.7463;19.5382;Power;0.093938
50.6848;17.9219;Power;0.016749
64.1218;25.4106;Power;0.087646
40.3921;21.9294;Power;1.045725
49.2158;16.6064;Power;0.00966
52.1896;21.0906;Power;0.285359
40.814;21.5983;Power;0.163948
61.6761;27.2903;Power;0.036778
50.7943;19.1425;Power;0.010546
41.0645;25.4896;Power;0.100141
48.8469;17.1197;Power;0.057781
40.6187;21.6823;Power;0.466145
38.2388;22.95;Power;0.068327
53.1044;21.612;Power;0.269407
49.5833;18.1333;Power;0.00966
59.353;28.1258;Power;0.239276
49.5872;17.2664;Power;0.033056
54.9201;24.0195;Power;0.045374
42.1449;26.0025;Power;0.438673
60.4715;26.9177;Power;0.020383
59.452;24.9258;Power;0.019497
43.2028;27.6136;Power;0.130273
49.9643;18.6268;Power;0.037221
43.8664;26.0092;Power;0.093938
59.4009;24.6522;Power;0.00966
54.6151;-1.1857;Power;0.018965
60.9926;25.7214;Power;0.068061
53.0992;18.0875;Power;0.101914
52.3055;18.2317;Power;0.517545
53.5409;-0.5071;Power;0.036689
50.2992;18.8123;Power;0.028536
52.7574;0.1917;Power;0.173697
50.2155;18.6783;Power;0.008862
49.7544;13.3989;Power;0.074707
52.8078;-0.1322;Power;0.148883
50.127;15.7918;Power;0.233959
42.2564;26.132;Power;0.853418
64.2337;27.6901;Power;0.053261
50.0699;18.5522;Power;0.018699
50.35;18.2833;Power;0.028713
37.747;24.0663;Power;0.371321
50.1063;19.0143;Power;0.036246
37.747;24.0663;Power;0.239276
46.058;14.5451;Power;0.069656
53.3734;-2.6884;Power;0.246366
50.4186;13.2586;Power;0.89507
50.0699;18.5522;Power;0.016129
37.9236;23.0717;Power;0.057249
54.781;24.6443;Power;0.081442
37.4157;22.0666;Power;0.194079
48.9673;14.4855;Power;0.034917
62.2392;25.8117;Power;0.014711
61.1179;21.4787;Power;0.034651
48.78;2.39;Power;0.084633
42.1545;25.9061;Power;0.114321
50.35;18.2833;Power;0.031903
49.1956;16.62;Power;0.014179
63.7034;22.7064;Power;0.101914
54.1024;-3.1841;Power;0.031283
63.8478;23.0553;Power;0.013825
51.2658;19.3153;Power;3.048554
48.8469;17.1197;Power;0.058401
37.4181;22.1083;Power;0.395249
49.8755;19.0288;Power;0.035005
53.329;-2.7585;Power;0.016661
60.7691;26.7742;Power;0.033056
53.3607;-0.8116;Power;0.867597
52.8078;-0.1322;Power;0.176355
51.95;15.4833;Power;0.05202
63.8478;23.0544;Power;0.010546
52.8615;-1.2499;Power;0.877346
50.2344;18.8497;Power;0.029688
54.6151;-1.1857;Power;0.01799
51.2658;19.3153;Power;2.658623
51.7984;19.4203;Power;0.070542
51.1239;17.0244;Power;0.103686
53.6593;-0.2552;Power;0.160404
49.7394;13.3454;Power;0.050514
54.5811;-1.1367;Power;0.397021
53.3034;-0.7818;Power;0.921656
53.5945;-0.1309;Power;0.013736
53.6016;-0.1448;Power;0.269407
53.1484;23.1701;Power;0.067884
50.3489;19.1445;Power;0.339418
49.7544;13.3989;Power;0.077189
60.459;22.0545;Power;0.119638
54.781;24.6443;Power;0.055388
53.7137;-1.1253;Power;0.730235
49.2047;17.5203;Power;0.0405
50.0434;18.4845;Power;0.012318
45.3609;23.2636;Power;0.086051
48.96;1.84;Power;0.008862
43.1948;27.7655;Power;0.207373
43.2028;27.6136;Power;0.081974
59.3142;27.4651;Power;0.012939
50.2122;19.2289;Power;0.066643
48.91;2.32;Power;0.026055
50.3175;22.3236;Power;0.027561
51.0381;17.1503;Power;0.039613
61.5108;23.6756;Power;0.020737
53.308;-0.7857;Power;0.081088
50.1337;18.8465;Power;0.451966
62.0275;24.635;Power;0.015952
63.0453;21.7863;Power;0.086317
54.59;-1.1226;Power;0.0771
53.2679;-2.5255;Power;0.066909
49.2254;17.6538;Power;0.02508
48.95;2.15;Power;0.010191
60.9072;26.6671;Power;0.031372
43.1948;27.7655;Power;0.275611
41.0645;25.4896;Power;0.033321
59.353;28.1258;Power;0.266748
51.2158;22.5578;Power;0.051755
44.8833;26.0089;Power;0.03279
52.5104;-0.6812;Power;0.056363
50.302;19.1371;Power;0.04369
49.812;19.0525;Power;0.016306
52.7574;0.1917;Power;0.187876
62.8799;27.6768;Power;0.043867
62.7414;22.818;Power;0.067352
54.6151;-1.1857;Power;0.01861
46.5305;26.9409;Power;0.022332
50.3078;18.9686;Power;0.08162
42.7192;23.3225;Power;0.038816
62.1929;25.7378;Power;0.059376
48.86;2.33;Power;0.009482
50.4381;21.3368;Power;0.626549
53.3154;-2.7256;Power;0.175469
54.9201;24.0195;Power;0.038284
50.0614;22.0272;Power;0.027295
43.6419;25.3047;Power;0.075062
47.6519;26.2987;Power;0.037043
50.8978;20.6164;Power;0.017813
65.6889;24.6254;Power;0.057781
49.2047;17.5203;Power;0.03917
37.9539;23.6104;Power;0.090393
53.3617;0.2331;Power;0.016838
60.0179;23.9135;Power;0.087291
41.0645;25.4896;Power;0.070808
53.6533;-0.2553;Power;0.189648
60.9926;25.7214;Power;0.066377
60.9068;26.6663;Power;0.036335
54.5897;-1.1209;Power;0.073555
49.7394;13.3454;Power;0.064339
49.2254;17.6538;Power;0.025434
42.6504;23.4143;Power;0.054856
62.2389;25.8108;Power;0.019762
54.6658;25.2347;Power;0.032081
53.2679;-2.5255;Power;0.065402
61.5104;23.7776;Power;0.068504
42.6868;23.2844;Power;0.015774
53.5247;-0.4154;Power;0.317262
37.126;25.2547;Power;0.010989
48.91;2.32;Power;0.051223
52.7569;-1.9214;Power;0.354483
63.8475;23.0543;Power;0.013382
65.6983;24.6238;Power;0.064782
51.0381;17.1503;Power;0.037664
53.299;-2.9158;Power;0.017458
51.95;15.4833;Power;0.049362
50.3044;21.4611;Power;0.013559
51.2424;22.6045;Power;0.017901
39.1186;26.5491;Power;0.015509
42.6548;26.3259;Power;0.018256
61.4877;21.8167;Power;0.014534
44.3473;23.8151;Power;0.173697
42.7192;23.3225;Power;0.037575
53.3154;-2.7256;Power;0.179014
44.8693;24.8529;Power;0.008951
60.4715;26.9177;Power;0.018079
53.7367;-0.9965;Power;2.038277
60.471;26.9169;Power;0.018079
36.3776;28.0174;Power;0.048298
59.2744;27.9012;Power;0.830377
60.3321;25.5839;Power;0.011078
62.7414;22.818;Power;0.075239
49.1956;16.62;Power;0.014357
53.6366;-0.2395;Power;0.183445
49.2158;16.6064;Power;0.009748
62.1926;25.737;Power;0.031638
65.6889;24.6254;Power;0.06168
52.6548;19.0988;Power;0.010457
62.9227;30.2216;Power;0.124955
61.067;28.2517;Power;0.062123
61.067;28.2517;Power;0.014357
44.8833;26.0089;Power;0.029245
54.6669;-3.5458;Power;0.017901
43.8664;26.0092;Power;0.064516
48.97;1.76;Power;0.066643
53.329;-2.7585;Power;0.018876
65.0354;25.5199;Power;0.028181
45.6623;25.6467;Power;0.009305
51.7424;19.4476;Power;0.047678
61.6761;27.2903;Power;0.038727
54.5533;18.4808;Power;0.064339
59.395;27.2415;Power;0.026675
