LATITUDE;LONGITUDE;SECTOR;value
35.4714;-82.5431;Power;1.326491
32.7282;-103.3095;Power;1.319638
38.8244;-104.8331;Power;1.313385
30.0033;-90.4611;Power;1.311966
27.8139;-97.4283;Power;1.30788
38.1828;-85.8894;Power;1.305587
36.425;-114.9;Power;1.302195
33.407;-85.0387;Power;1.290156
40.5806;-98.3106;Power;1.287959
33.4417;-112.1583;Power;1.277156
33.101;-97.9574;Power;1.275941
33.3806;-89.2039;Power;1.275841
37.6472;-87.5028;Power;1.273144
40.8011;-75.105;Power;1.271043
34.6831;-95.9349;Power;1.255166
38.5367;-77.2806;Power;1.252784
42.6919;-84.6572;Power;1.247145
37.6961;-78.2848;Power;1.237523
26.3403;-98.19;Power;1.226567
38.3383;-121.1239;Power;1.224624
39.5944;-78.7456;Power;1.22374
40.2461;-104.8742;Power;1.222581
29.2575;-98.3828;Power;1.216868
38.4017;-90.3358;Power;1.216274
34.2963;-92.8683;Power;1.21526
32.3781;-90.2169;Power;1.213
33.580992;-96.615264;Power;1.203502
36.4178;-114.9622;Power;1.187512
35.2956;-119.5919;Power;1.182427
33;-85.9031;Power;1.181617
45.7931;-119.3117;Power;1.17449
40.7412;-91.1168;Power;1.17447
41.3771;-83.1615;Power;1.174184
29.2878;-96.0683;Power;1.166927
35.6957;-101.36;Power;1.161959
41.3917;-91.0569;Power;1.15823
41.2239;-73.1;Power;1.157207
31.9858;-106.4322;Power;1.152804
35.4159;-108.082;Power;1.148795
29.7806;-97.9894;Power;1.144933
41.7125;-71.1914;Power;1.144378
37.3596;-94.5913;Power;1.13748
30.5924;-95.9178;Power;1.133877
32.5181;-93.7611;Power;1.119479
38.0167;-121.7592;Power;1.110186
46.9688;-123.48;Power;1.106866
43.3359;-91.1672;Power;1.104267
36.2206;-95.2756;Power;1.100686
35.2097;-119.585;Power;1.097228
45.8486;-119.6744;Power;1.095293
36.1906;-95.2889;Power;1.084291
40.8222;-76.1736;Power;1.082582
37.9306;-100.9725;Power;1.081392
39.1714;-94.6958;Power;1.077318
41.8017;-71.5186;Power;1.072567
42.9043;-71.4251;Power;1.068829
33.7639;-118.0942;Power;1.067815
44.3204;-88.2089;Power;1.057491
32.2983;-107.78;Power;1.044773
35.6139;-115.3561;Power;1.033269
33.4082;-85.0399;Power;1.02771
35.1897;-81.0122;Power;1.027148
30.4364;-95.5215;Power;1.027067
29.5932;-97.9724;Power;1.021865
32.3347;-97.7344;Power;1.011434
32.0164;-94.6189;Power;1.008229
42.2733;-83.1131;Power;1.004765
40.7458;-116.5297;Power;0.995862
29.2878;-96.0683;Power;0.993441
37.0659;-94.614;Power;0.992608
40.9231;-73.3417;Power;0.991043
40.6994;-73.9758;Power;0.990772
41.6669;-83.44879;Power;0.983614
33.435;-81.9111;Power;0.981875
39.3648;-122.268;Power;0.980657
39.6928;-75.4867;Power;0.978689
33.1192;-117.118;Power;0.978101
40.55;-78.8;Power;0.975344
29.7483;-94.9272;Power;0.966845
42.174;-121.8112;Power;0.965359
39.5611;-80.1642;Power;0.965303
41.9439;-91.6386;Power;0.964558
32.2792;-81.2842;Power;0.957859
30.8442;-92.2606;Power;0.95255
42.6296;-73.749;Power;0.939932
36.4078;-114.9603;Power;0.93159
26.3389;-98.1708;Power;0.915132
30.4408;-89.0265;Power;0.91387
40.79;-76.1984;Power;0.913762
40.7881;-73.9056;Power;0.913484
33.0142;-89.6758;Power;0.913482
29.4731;-95.6244;Power;0.911378
41.1692;-73.1844;Power;0.908857
46.1792;-123.1717;Power;0.904221
45.6933;-119.8075;Power;0.901962
40.0911;-104.5947;Power;0.899451
40.8142;-72.9403;Power;0.897365
34.5953;-117.3647;Power;0.891918
36.8042;-121.7775;Power;0.888131
40.4748;-78.7021;Power;0.873545
44.2862;-105.3843;Power;0.870082
21.301643;-158.096275;Power;0.859801
32.5733;-116.9153;Power;0.854109
44.2911;-105.3815;Power;0.852783
41.7749;-89.6067;Power;0.850596
44.2892;-105.3795;Power;0.850415
34.6292;-87.0214;Power;0.850376
40.6169;-73.6486;Power;0.841934
30.1458;-97.55;Power;0.837795
18.0001;-66.7536;Power;0.834827
35.451697;-118.98494;Power;0.828334
37.2169;-121.7439;Power;0.82761
42.2488;-84.3767;Power;0.823921
32.9728;-102.7417;Power;0.821256
37.4556;-77.4308;Power;0.820442
45.811201;-108.428833;Power;0.815417
38.5444;-76.6861;Power;0.815365
41.8167;-71.4042;Power;0.814822
21.388997;-157.961171;Power;0.810704
43.094;-93.2922;Power;0.810528
41.067;-78.3656;Power;0.804015
30.34;-88.492;Power;0.802933
33.3417;-112.8897;Power;0.801367
30.1478;-97.27;Power;0.794987
33.9175;-118.4258;Power;0.789901
42.3633;-71.0792;Power;0.789578
32.3958;-94.4361;Power;0.789006
44.9331;-93.1075;Power;0.78895
42.0575;-71.5172;Power;0.785363
40.5589;-96.7842;Power;0.784728
42.7183;-84.5586;Power;0.773888
35.0517;-114.1334;Power;0.770029
33.8692;-81.0183;Power;0.76291
40.6383;-79.3503;Power;0.76166
42.1113;-71.4529;Power;0.749949
32.6914;-92.0192;Power;0.743647
39.7119;-86.1975;Power;0.742429
40.796;-75.107;Power;0.735085
45.8042;-119.37;Power;0.730446
27.3839;-80.3775;Power;0.728185
46.6226;-122.9145;Power;0.726426
38.6281;-104.7069;Power;0.725096
33.4759;-113.1133;Power;0.719758
30.5248;-88.1289;Power;0.717449
28.0525;-81.8083;Power;0.716068
40.8831;-117.1542;Power;0.708742
39.7914;-75.4081;Power;0.706663
41.2044;-73.9689;Power;0.705946
44.2853;-105.3841;Power;0.696799
29.7586;-82.3883;Power;0.696685
29.6967;-95.0411;Power;0.693442
33.6157;-114.6865;Power;0.688657
39.9417;-75.1883;Power;0.6876
39.738;-76.3072;Power;0.685692
34.2181;-91.9025;Power;0.67149
39.182358;-75.503347;Power;0.666895
38.0559;-122.21435;Power;0.665868
27.7447;-81.85;Power;0.66331
41.2678;-79.8114;Power;0.661968
30.4522;-84.4;Power;0.660495
34.2533;-85.3456;Power;0.645341
39.6397;-79.9606;Power;0.627172
27.5242;-81.9236;Power;0.622317
34.9678;-96.7242;Power;0.620119
30.2091;-97.6139;Power;0.619775
38.03;-121.8708;Power;0.619062
43.1969;-77.6289;Power;0.612952
46.8669;-100.8839;Power;0.610031
44.5397;-88.0083;Power;0.605624
45.0203;-93.2753;Power;0.605187
44.217;-86.2906;Power;0.602965
40.7817;-76.1781;Power;0.60234
29.3787;-94.944;Power;0.594115
33.9106;-118.425;Power;0.593019
33.7688;-118.1009;Power;0.591336
18.4551;-66.1489;Power;0.586519
42.0472;-92.8627;Power;0.584561
29.752;-94.923;Power;0.583398
28.4881;-81.1675;Power;0.582356
37.2914;-77.2821;Power;0.582282
33.5239;-101.7392;Power;0.580494
13.3949;144.7071;Power;0.57626
34.2481;-118.3903;Power;0.567995
35.0847;-98.23;Power;0.563439
34.1788;-118.3153;Power;0.558452
32.6017;-87.7811;Power;0.54423
32.7131;-103.3533;Power;0.537215
34.4304;-92.8333;Power;0.53346
35.22663;-119.62972;Power;0.52829
40.7869;-73.9122;Power;0.52748
43.071111;-86.233889;Power;0.526366
38.322;-104.533;Power;0.526176
31.8047;-106.5472;Power;0.521887
43.6576;-70.3772;Power;0.520796
41.4275;-96.4619;Power;0.520289
40.8092;-76.4539;Power;0.517834
29.9994;-90.4758;Power;0.516146
31.8403844;-105.92299;Power;0.512319
47.7861;-116.9214;Power;0.511807
46.925;-98.5;Power;0.511004
41.5042;-82.05;Power;0.508946
42.1127;-72.0152;Power;0.508841
40.5915;-74.2027;Power;0.508455
43.9046;-116.8181;Power;0.50523
39.8223;-111.894;Power;0.504793
31.2622;-88.0052;Power;0.503638
41.6417;-71.17;Power;0.503588
37.4878;-120.8956;Power;0.503472
27.6067;-97.3119;Power;0.50346
61.168812;-149.911006;Power;0.497406
45.65;-122.7231;Power;0.495258
43.94;-86.4247;Power;0.495257
42.5835;-89.0351;Power;0.490652
35.1706;-81.4161;Power;0.481381
32.8022;-115.54;Power;0.475678
20.801363;-156.49269;Power;0.475136
27.8182;-97.4189;Power;0.467177
39.54764;-110.39079;Power;0.466426
36.0875;-115.0507;Power;0.466419
38.7931;-94.3006;Power;0.465304
38.2667;-77.3147;Power;0.464204
32.16;-110.9047;Power;0.462064
35.451697;-118.98494;Power;0.461347
30.1619;-84.2014;Power;0.456473
37;-84.5917;Power;0.455483
32.9042;-111.7889;Power;0.448713
35.7867;-114.9928;Power;0.444764
38.3108;-93.9331;Power;0.444587
41.6334;-88.0626;Power;0.443167
31.5289;-89.2992;Power;0.441486
32.6514;-86.7386;Power;0.431784
40.8153;-73.0644;Power;0.43037
37.0719;-94.6986;Power;0.429509
37.2939;-77.2697;Power;0.423692
41.4092;-88.3292;Power;0.422814
40.455;-78.7472;Power;0.419527
29.8223;-91.5427;Power;0.419526
43.0303;-87.9233;Power;0.418117
30.0444;-93.7716;Power;0.415709
45.8114;-120.833;Power;0.414657
13.463579;144.678216;Power;0.413717
38.02176;-122.06579;Power;0.406431
33.3544;-111.9364;Power;0.406261
40.0613;-74.1686;Power;0.406001
28.649752;-96.539848;Power;0.399827
28.4422;-81.4119;Power;0.392462
33.9444;-78.0125;Power;0.391728
40.8538;-98.3481;Power;0.388372
40.439;-74.3444;Power;0.387999
32.2831;-90.9306;Power;0.386988
36.3297;-79.8297;Power;0.386407
37.7107;-121.4906;Power;0.38268
43.0839;-79.0056;Power;0.381128
61.230348;-149.713236;Power;0.378124
39.0522;-95.5669;Power;0.369615
40.9378;-80.3681;Power;0.367015
41.65984;-87.46585;Power;0.36388
32.3102;-86.5242;Power;0.363424
38.5857;-75.2341;Power;0.362001
30.5661;-87.115;Power;0.357077
36.223139;-114.881032;Power;0.357046
46.1403;-122.9842;Power;0.355912
32.3194;-96.6739;Power;0.355154
42.0925;-71.4833;Power;0.353272
43.1047;-70.8044;Power;0.352529
33.8504;-118.395;Power;0.352104
47.0864;-122.3644;Power;0.352064
39.3328;-81.3639;Power;0.351729
36.044452;-115.007662;Power;0.351027
48.828707;-122.685533;Power;0.350534
33.0583;-97.9103;Power;0.34776
36.6531;-114.6364;Power;0.346987
64.823;-147.6106;Power;0.344964
33.1408;-117.3342;Power;0.340665
43.3561;-78.6039;Power;0.339153
61.475211;-149.15009;Power;0.3384
40.6529;-74.0916;Power;0.335251
35.99;-115.09;Power;0.33394
43.1056;-82.6964;Power;0.330933
38.064527;-77.508465;Power;0.323469
45.063748;-84.825348;Power;0.31772
64.735968;-147.348622;Power;0.31743
33.3577;-84.9912;Power;0.316648
33.4622;-84.8986;Power;0.314935
38.1707;-82.6176;Power;0.314827
37.6341;-122.1326;Power;0.312551
64.847528;-147.734742;Power;0.311755
45.97549;-106.65532;Power;0.310979
39.760555;-105.215;Power;0.310475
47.6788;-104.1569;Power;0.310378
38.6681;-76.8678;Power;0.307743
38.5306;-121.399;Power;0.307238
42.8543;-88.7297;Power;0.306832
28.3665;-82.5591;Power;0.304738
35.0727;-81.613;Power;0.303185
44.1965;-94.0099;Power;0.302148
33.9983;-118.2219;Power;0.30209
39.2242;-88.7594;Power;0.299547
40.7469;-73.4994;Power;0.299148
46.29;-96.0428;Power;0.298434
43.25;-73.8125;Power;0.295864
39.2086;-77.4644;Power;0.295788
46.5314;-87.3917;Power;0.295717
29.3078;-98.3244;Power;0.29564
44.8108;-93.2501;Power;0.293326
63.855545;-148.948517;Power;0.29174
34.1661;-102.4114;Power;0.290215
40.6917;-75.4792;Power;0.287055
40.6417;-73.7778;Power;0.284366
38.094095;-121.380788;Power;0.283859
42.156;-72.5292;Power;0.283809
39.8746;-75.1592;Power;0.283755
38.54591;-77.77227;Power;0.28309
42.0099;-71.6701;Power;0.282615
41.8312;-71.1239;Power;0.281544
37.3767;-121.9508;Power;0.278625
18.330248;-64.960173;Power;0.277583
35.2825;-101.7458;Power;0.274044
36.6513;-120.5833;Power;0.273409
42.4776;-87.895;Power;0.271219
39.7183;-76.1606;Power;0.269362
32.8486;-94.5469;Power;0.26912
38.5283;-77.7681;Power;0.265381
33.3503;-91.1181;Power;0.264946
33.934167;-116.571388;Power;0.25942
32.9748;-102.7432;Power;0.258106
40.8737;-75.9936;Power;0.257616
39.3269;-76.365;Power;0.257119
33.6436;-117.9788;Power;0.256287
43.1411;-71.4692;Power;0.25596
38.1933;-82.6042;Power;0.253542
44.3353;-93.2894;Power;0.25316
37.7903;-97.5217;Power;0.251421
39.7246;-94.8773;Power;0.251254
30.3036;-97.6128;Power;0.249403
36.4375;-99.2208;Power;0.248691
41.2033;-76.0683;Power;0.248306
42.6028;-76.6336;Power;0.246967
40.0969;-85.9714;Power;0.245644
39.1281;-119.1319;Power;0.24511
42.336667;-71.108333;Power;0.244167
29.9414;-95.5333;Power;0.244
29.6467;-82.3219;Power;0.243652
38.511;-121.4735;Power;0.243099
41.4426;-87.7515;Power;0.242345
44.3961;-96.5333;Power;0.242241
32.9285;-111.5899;Power;0.242174
17.750141;-64.714793;Power;0.241249
39.1781;-76.5268;Power;0.238426
31.8414;-102.315;Power;0.237574
42.0099;-71.6701;Power;0.236027
39.7436;-104.68;Power;0.235951
28.7883;-97.01;Power;0.235025
35.5089;-97.1789;Power;0.234948
39.4522;-84.465;Power;0.234454
42.9767;-89.0492;Power;0.234077
32.7278;-97.2186;Power;0.231616
39.0839;-82.3328;Power;0.230123
41.8151;-88.2265;Power;0.22945
41.1706;-73.1843;Power;0.229197
35.0786;-81.575;Power;0.228499
32.7131;-103.31;Power;0.227257
36.435;-78.9619;Power;0.227045
34.0386;-83.3972;Power;0.226963
37.0286;-88.3958;Power;0.224073
28.2628;-81.5486;Power;0.222033
33.9486;-85.2769;Power;0.221282
19.716;-156.03327;Power;0.220005
30.28724;-97.73589;Power;0.219559
41.4388;-88.1236;Power;0.219278
44.1934;-88.5055;Power;0.219234
42.5744;-73.8592;Power;0.218674
40.7711;-73.9911;Power;0.218624
60.6766;-151.37705;Power;0.217826
38.2636;-85.8381;Power;0.215168
41.5711;-73.9739;Power;0.214079
30.1603;-93.3458;Power;0.211399
32.7214;-114.7097;Power;0.211352
37.0467;-88.3506;Power;0.211335
30.7478;-88.0575;Power;0.211286
47.79674;-103.577316;Power;0.210155
38.0167;-121.8439;Power;0.209397
39.7622;-86.1667;Power;0.208448
46.172817;-123.17502;Power;0.207567
32.5892;-84.6917;Power;0.205689
27.8708;-81.8253;Power;0.205365
35.1009;-98.3524;Power;0.203209
35.9978;-95.9567;Power;0.202691
35.5438;-89.198;Power;0.201141
40.7415;-124.2103;Power;0.199287
32.684066;-117.125996;Power;0.198849
42.0247;-93.6069;Power;0.19793
39.7286;-84.2106;Power;0.19685
40.0195;-105.202;Power;0.196838
